url;titulo;subeditoria;data;resumo;texto_completo;imagem
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42145-inflacao-tem-alta-0-39-em-novembro-influenciada-por-alimentacao;Inflação tem alta de 0,39% em novembro, influenciada por alimentação;IPCA;10/12/2024;A inflação do país teve alta de 0,39% em novembro, caindo 0,17 ponto percentual (p.p.) em relação ao mês anterior (0,56%). O resultado foi influenciado...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_12/IPCA-THUMB-HelenaPontes.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42140-precos-da-construcao-variam-0-24-em-novembro-com-recuo-nos-custos-de-materiais-e-mao-de-obra;Preços da construção variam 0,24% em novembro com recuo nos custos de materiais e mão de obra;Sinapi;10/12/2024;O Índice Nacional da Construção Civil (SINAPI), divulgado hoje (10) pelo IBGE, apresentou variação de 0,24% em novembro. A taxa é 0,29 ponto percentual...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_12/SINAPI_thumb_LiciaRubinstein.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42127-equipes-de-coleta-da-pof-vao-a-campo-veja-o-video;Equipes de coleta da POF vão a campo: veja o vídeo;Orçamentos familiares;09/12/2024;Iniciada em 5 de novembro, a Pesquisa de Orçamentos Familiares 2024/2025 está em plena fase de coleta de informações. Mais de 100 mil domicílios...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_12/POF-video-minuto-THUMBS.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42130-ibge-inaugura-cinco-novas-estacoes-da-rede-brasileira-de-monitoramento-continuo-e-publica-as-series-temporais-de-redes-geodesicas;IBGE inaugura cinco novas estações da Rede Brasileira de Monitoramento Contínuo e publica as séries temporais de redes geodésicas;RBMC;09/12/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) inaugura hoje (9) cinco novas estações da Rede Brasileira de Monitoramento Contínuo (RBMC)...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/geociencias/2024_11/RedeMaregrafica_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42129-agenda-ibge-ja-esta-disponivel-a-edicao-para-a-semana-dos-dias-9-a-13-de-dezembro;Agenda IBGE: Já está disponível a edição para a semana dos dias 9 a 13 de dezembro;Agenda IBGE;09/12/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) disponibilizou hoje (9) mais uma edição da Agenda IBGE, para a semana dos dias 9 a 13 de...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_01/Agenda-IBGE_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42109-taxa-de-nascimento-de-empresas-empregadoras-chega-a-15-3-e-e-a-maior-desde-2017;Taxa de nascimento de empresas empregadoras chega a 15,3% e é a maior desde 2017;Estatísticas Experimentais;05/12/2024;Em 2022, foram registrados 405,6 mil nascimentos de empresas empregadoras, o maior valor desde 2017. Com isso, a taxa de nascimento, proporção em...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_12/Demografia_THUMB_LiciaRubinstein.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42108-ibge-lanca-o-novo-portal-do-banco-de-nomes-geograficos-do-brasil;IBGE lança o novo Portal do Banco de Nomes Geográficos do Brasil;Geociências;05/12/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) lança hoje, dia 05, o novo Portal do Banco de Nomes Geográficos do Brasil – Portal BNGB....;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/geociencias/2024_12/BNGB_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42104-pela-primeira-vez-abate-de-bovinos-atinge-mais-de-dez-milhoes-de-cabecas-em-um-trimestre;Pela primeira vez, abate de bovinos atinge mais de dez milhões de cabeças em um trimestre;Trimestrais da pecuária;05/12/2024;No 3º trimestre de 2024, o abate de bovinos registrou alta de 15,3% em comparação ao 3º trimestre de 2023 e acréscimo de 3,9% frente ao 2° trimestre...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_12/Tri-pecuaria_thumb_LiciaRubinstein.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42043-em-2023-pobreza-no-pais-cai-ao-menor-nivel-desde-2012;Em 2023, pobreza no país cai ao menor nível desde 2012;Síntese de Indicadores Sociais;04/12/2024;De 2022 a 2023, o percentual da população do país com rendimento domiciliar per capita abaixo da linha de pobreza adotada pelo Banco Mundial (US$...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_sociais/2024_12/SIS2024-trabalho-cond-de-vida-THUMBSLicia-Rubinstein.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42083-educacao-infantil-cresce-em-2023-e-retoma-patamar-pre-pandemia;Educação infantil cresce em 2023 e retoma patamar pré-pandemia;Síntese de Indicadores Sociais;04/12/2024;Após o impacto negativo causado pela pandemia de COVID-19 a partir de 2020, o acesso à educação para os grupos de idade mais novos voltou a crescer...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_sociais/2024_12/SIS2024-educacao-THUMBS-Licia-Rubinstein.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42074-novos-recortes-geograficos-do-ibge-detalham-desigualdades-do-pais-em-2023;Novos recortes geográficos do IBGE detalham desigualdades do país em 2023;Síntese de Indicadores Sociais;04/12/2024;O IBGE disponibiliza hoje (4), como parte da divulgação da Síntese de Indicadores Sociais 2024, uma nova análise das condições de vida dos brasileiros...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_sociais/2024_12/SIS2024-estrato-geografico-THUMBS-Palacio-do-Planalto.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42084-pela-segunda-vez-no-ano-presidente-lula-recebe-em-audiencia-o-presidente-do-ibge;Pela segunda vez no ano, presidente Lula recebe em audiência o presidente do IBGE;Reunião;04/12/2024;Pela segunda vez no ano, presidente Lula recebe em audiência o presidente do IBGE. ;;
" Audiência ocorreu nesta terça-feira (03/02) e foi divulgada...""";;;;;;
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42079-industria-nacional-registra-0-2-em-outubro-e-interrompe-dois-meses-consecutivos-de-crescimento;Indústria nacional registra -0,2% em outubro e interrompe dois meses consecutivos de crescimento;Indústria nacional;04/12/2024;A produção industrial nacional mostrou variação negativa de 0,2% na passagem de setembro para outubro após registrar crescimento por dois meses consecutivos,...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_12/PIMPF_wikipedia_thumb.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42062-ibge-divulga-censo-demografico-2022-caracteristicas-dos-domicilios-em-vitoria-es;IBGE divulga Censo Demográfico 2022: Características dos domicílios, em Vitória (ES);Censo 2022;03/12/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulga, no dia 12 de dezembro, às 10h, os resultados do Censo Demográfico 2022: Características...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_12/NOTE-vitoria.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42031-com-alta-em-servicos-e-industria-pib-avanca-0-9-no-terceiro-trimestre;Com alta em Serviços e Indústria, PIB avança 0,9% no terceiro trimestre;Contas Nacionais;03/12/2024;O Produto Interno Bruto (PIB) do país cresceu (0,9%) na passagem do segundo trimestre para o terceiro. As altas nos Serviços (0,9%) e na Indústria...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_12/PIB-Tri_THUMB_Freepick.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42022-ibge-disponibiliza-agenda-para-a-semana-dos-dias-2-a-6-de-dezembro;IBGE disponibiliza Agenda para a semana dos dias 2 a 6 de dezembro;Agenda IBGE;02/12/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) disponibilizou hoje (2) a Agenda do Instituto para a semana dos dias 2 a 6 de dezembro....;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_01/Agenda-IBGE_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42023-ibge-premiara-posteres-vencedores-da-etapa-brasil-da-competicao-internacional-de-posteres-estatisticos;IBGE premiará posteres vencedores da etapa Brasil da Competição Internacional de Pôsteres Estatísticos;;29/11/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) premiará os três pôsteres mais bem avaliados em cada uma das quatro categorias (A, B, C...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/poster-concurso-THUMBS.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42014-lancamento-da-revista-ciencia-saude-coletiva-tera-participacao-de-pesquisadores-da-ence;Lançamento da revista Ciência & Saúde Coletiva terá participação de pesquisadores da Ence;;29/11/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) e a Revista Ciência & Saúde Coletiva convidam para o lançamento da edição temática especial Novas...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_05/p-fazenda.jpeg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41984-em-2023-expectativa-de-vida-chega-aos-76-4-anos-e-supera-patamar-pre-pandemia;Em 2023, expectativa de vida chega aos 76,4 anos e supera patamar pré-pandemia;Tábuas Completas de Mortalidade;29/11/2024;Uma pessoa nascida no Brasil em 2023 tinha expectativa de viver, em média, até os 76,4 anos, um acréscimo de 11,3 meses em relação ao ano anterior,...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_sociais/2024_11/Tabuas_THUMB_Agencia-Brasilia.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42010-trimestre-encerrado-em-outubro-tem-a-menor-taxa-de-desocupacao-em-13-anos-6-2;Trimestre encerrado em outubro tem a menor taxa de desocupação em 13 anos: 6,2%;PNAD Contínua Mensal;29/11/2024;A PNAD Contínua de agosto a outubro de 2024 trouxe a menor taxa de desocupação entre os 152 trimestres móveis que compõem a sua série histórica,...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_sociais/2024_11/PNAD_THUMB_Jonathan-Campos-AEN-PR.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/42013-ibge-correios-e-ministerio-das-cidades-discutem-solucoes-para-o-enderecamento-nas-periferias;IBGE, Correios e Ministério das Cidades discutem soluções para o endereçamento nas periferias;;28/11/2024;Com o objetivo de discutir e promover soluções para o endereçamento de comunidades periféricas e favelas, áreas historicamente marcadas pela falta...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/Evento_EncontroPeriferias_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41994-munic-2023-31-9-dos-municipios-brasileiros-ainda-despejam-residuos-solidos-em-lixoes;MUNIC 2023: 31,9% dos municípios brasileiros ainda despejam resíduos sólidos em lixões;Perfil dos Municípios;28/11/2024;Após 14 anos da promulgação da Política Nacional de Resíduos Sólidos (Lei 12.305, de 02/08/2010), que em seu artigo 54 estabelece prazos para a implementação...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_sociais/2024_11/MUNIC_THUMB_Leopoldo-Silva-Agncia-Senado.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41988-com-nona-alta-consecutiva-precos-da-industria-sobem-0-94-em-outubro;Com nona alta consecutiva, preços da indústria sobem 0,94% em outubro;IPP;28/11/2024;Pela nona vez seguida os preços da indústria nacional registraram crescimento, com ganho de 0,94% em outubro de 2024 frente a setembro último. O...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_11/IPP_THUMB_Bruno-Cecim-AgPara.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41963-pagina-da-rede-maregrafica-permanente-para-geodesia-esta-mais-interativa;Página da Rede Maregráfica Permanente para Geodésia está mais interativa;RMPG;27/11/2024;Com objetivo de tornar mais interativa a consulta de dados do nível do mar e dados meteorológicos, o Instituto Brasileiro de Geografia e Estatística...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/geociencias/2024_11/RedeMaregrafica_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41967-ibge-lanca-o-x-y-da-questao-informacoes-sobre-enderecos-localizacao-e-sua-relacao-com-cidadania;IBGE lança “O x,y da questão”: informações sobre endereços, localização e sua relação com cidadania;;26/11/2024;O IBGE disponibilizou na segunda-feira (25/11) um novo produto: “O x,y da questão”. Trata-se de uma narrativa de dados que integra o canal Mapas...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/XY_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41951-previa-da-inflacao-e-de-0-62-em-novembro;Prévia da inflação é de 0,62% em novembro;IPCA-15;26/11/2024;Prévia da inflação é de 0,62% em novembro ;;
 A prévia da inflação de novembro apresentou alta de 0;62%; após o índice de 0;"54% registrado em outubro....""";;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_11/IPCA-15_THUMB_HelenaPontes.jpg;
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41954-casa-brasil-ibge-sudene-oferece-em-janeiro-de-2025-oficina-de-ferias-sobre-era-digital;Casa Brasil IBGE SUDENE oferece em janeiro de 2025 oficina de férias sobre Era Digital;Casa Brasil IBGE SUDENE - Recife;25/11/2024;Como parte das ações de inauguração da Casa Brasil IBGE SUDENE serão abertas nesta terça-feira, 26, as inscrições gratuitas para as oficinas de férias...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/oficina-sudene.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41953-inauguracao-casa-brasil-ibge-sudene;Casa Brasil IBGE Sudene vai integrar dados e impulsionar o desenvolvimento regional;Casa Brasil IBGE SUDENE - Recife;25/11/2024;Recife (PE) – O Instituto Brasileiro de Geografia e Estatística (IBGE) e a Superintendência de Desenvolvimento do Nordeste (Sudene) lançaram nesta...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/CASA-BRASIL-RECIFE_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41935-ibge-ministerio-das-cidades-e-correios-promovem-encontro-nacional-de-endereco-nas-periferias;IBGE, Ministério das Cidades e Correios promovem Encontro Nacional de Endereço nas Periferias;;25/11/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE), juntamente com a Secretaria Nacional de Periferias (SNP), do Ministério das Cidades, e...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/EncontroPeriferias_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41931-ibge-lanca-agenda-para-semana-dos-dias-25-a-29-de-novembro;IBGE lança Agenda para semana dos dias 25 a 29 de novembro;Agenda IBGE;25/11/2024;Já está disponível a Agenda IBGE para a semana de 25 a 29 de novembro. A edição disponibilizada contempla as reuniões internas e externas, os eventos...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_01/Agenda-IBGE_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41792-casa-brasil-ibge-sudene-sera-inaugurada-em-recife;Casa Brasil IBGE SUDENE será inaugurada em Recife;Casa Brasil IBGE SUDENE - Recife;22/11/2024;A Superintendência do Desenvolvimento do Nordeste (Sudene) e o Instituto Brasileiro de Geografia e Estatística (IBGE) vão inaugurar no dia 25 de...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/sudene-home.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41930-no-terceiro-trimestre-de-2024-desocupacao-recua-em-sete-unidades-da-federacao;No terceiro trimestre de 2024, desocupação recua em sete unidades da federação;PNAD Contínua;22/11/2024;A taxa de desocupação no terceiro trimestre de 2024 caiu para 6,4%, redução de 0,5 ponto percentual (p.p.) frente ao segundo trimestre (6,9%). É...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_sociais/2024_11/Centro_Rio_THUMB_AcervoIBGE.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41914-confira-a-agenda-ibge-para-a-semana-dos-dias-18-a-22-de-novembro;Confira a Agenda IBGE para a semana dos dias 18 a 22 de novembro;Agenda IBGE;18/11/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) disponibilizou hoje (22) a Agenda para a semana dos dias 18 a 22 de novembro. A edição contempla...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_01/Agenda-IBGE_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41915-ibge-divulga-caderno-de-mapas-e-meio-ambiente-da-publicacao-criando-sinergias-entre-a-agenda-2030-e-o-g20;IBGE divulga caderno de Mapas e Meio Ambiente da publicação Criando Sinergias entre a Agenda 2030 e o G20;ODS;14/11/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgou nesta quinta-feira (14), o segundo caderno da publicação “Criando Sinergias entre...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/ODS_thumb.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41911-censo-2022-na-casa-brasil-ibge-equipe-tecnica-divulga-os-agregados-por-setores-censitarios-e-trajetos-dos-recenseadores;Censo 2022: Na Casa Brasil IBGE, equipe técnica divulga os agregados por setores censitários e trajetos dos recenseadores;Censo 2022;14/11/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgou nesta quinta-feira, 14, os dados referentes ao “Censo Demográfico 2022: Malha de...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/censi-home.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41866-ibge-lanca-painel-para-reunir-informacoes-sobre-cor-ou-raca;IBGE lança painel para reunir informações sobre cor ou raça;Cor e raça;14/11/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) lança hoje (14) o Painel Cor ou Raça. Visando facilitar a busca do usuário, o propósito...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_sociais/2024_11/Painel_thumb.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41901-censo-2022-87-da-populacao-brasileira-vive-em-areas-urbanas;Censo 2022: 87% da população brasileira vive em áreas urbanas;Censo 2022;14/11/2024;Segundo o Censo Demográfico 2022, do total de 203,1 milhões de pessoas que vivem no país, 177,5 milhões (87,4%) residiam em áreas urbanas, enquanto...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/Censo1_THUMB_Marcelocamargo-AgenciaBrasil.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41893-em-2022-pib-cresce-em-24-unidades-da-federacao;Em 2022, PIB cresce em 24 unidades da federação;Contas Regionais;14/11/2024;Em 2022, o Produto Interno Bruto (PIB) do Brasil atingiu 10,1 trilhões com crescimento em volume de 3,0% na comparação com 2021. Entre as 27 unidades...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_11/ContasRegionais_Gilson-Abreu-AEN_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41885-ibge-lanca-nesta-quinta-14-cadernos-meio-ambiente-e-mapas-da-serie-criando-sinergias-entre-a-agenda-2030-e-o-g20;IBGE lança cadernos Meio Ambiente e Mapas da série Criando Sinergias entre a Agenda 2030 e o G20;ODS;14/11/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulga os cadernos temáticos de Meio Ambiente e de Mapas da publicação Criando Sinergias...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/G20_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41900-primeiro-prognostico-para-a-safra-de-2025-preve-crescimento-de-5-8-frente-a-2024;Primeiro prognóstico para a safra de 2025 prevê crescimento de 5,8% frente a 2024;Produção agrícola;14/11/2024;De acordo com o primeiro prognóstico do Levantamento Sistemático da Produção Agrícola (LSPA), divulgado hoje (14) pelo IBGE, a safra brasileira de...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_11/LSPA_thumb.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41892-desastres-hidrogeologicos-sao-tema-de-webinario-do-hub-regional-para-big-data;Desastres hidrogeológicos são tema de webinário do Hub Regional para Big Data;ENCE;13/11/2024;O Hub Regional da ONU para Big Data no Brasil está promovendo uma série de webinários sobre a produção de indicadores de mudança climática. O próximo...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/ENCE_HUB_Thumb.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41891-ibge-lanca-nesta-quinta-14-cadernos-meio-ambiente-e-mapas-da-publicacao-criando-sinergias-entre-a-agenda-2030-e-o-g20;IBGE lança nesta quinta (14) cadernos Meio Ambiente e Mapas da publicação Criando Sinergias entre a Agenda 2030 e o G20;no Rio;13/11/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulga, nesta quinta (14), os cadernos temáticos de Meio Ambiente e de Mapas da publicação...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/G20_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41868-setor-de-servicos-cresce-1-0-em-setembro-e-renova-o-nivel-mais-alto-da-serie-historica;Setor de Serviços cresce 1,0% em setembro  e renova o nível mais alto da série histórica;Pesquisa Mensal de Serviços;13/11/2024;O volume de serviços do país cresceu 1,0% em setembro de 2024. Com isso, o setor de serviços renova o ponto mais alto de sua série, superando em...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_11/PMS-THUMB-LiciaRubinstein.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41865-censo-2022-ibge-divulga-dados-sobre-a-malha-de-setores-censitarios-na-casa-brasil-ibge;Censo 2022: IBGE divulga dados sobre a Malha de Setores Censitários na Casa Brasil IBGE;Eventos de divulgação de resultados do Censo 2022;12/11/2024;No dia 14 de Novembro, às 10h, o Instituto Brasileiro de Geografia e Estatística (IBGE) divulgará os resultados do Censo 2022: Malha de setores Censitários:...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/malha-home.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41841-sob-influencia-de-artigos-de-uso-pessoal-e-domestico-vendas-no-varejo-variam-0-5-em-setembro;Sob influência de artigos de uso pessoal e doméstico, vendas no varejo variam 0,5% em setembro;Pesquisa Mensal de Comércio;12/11/2024;Em setembro, as vendas no comércio varejista no Brasil variaram positivamente 0,5% na comparação com o mês anterior, quando tiveram variação negativa...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_11/PMC_THUMB_HelenaPontes.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41842-abates-de-bovinos-suinos-e-frangos-crescem-no-3-trimestre-de-2024;Abates de bovinos, suínos e frangos crescem no 3° trimestre de 2024;Trimestrais da pecuária;12/11/2024;O abate de bovinos cresceu 14,8% em comparação ao 3º trimestre de 2023, o de suínos teve um aumento de 1,9% e o de frangos, alta de 2,7%. Em comparação...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/estatisticas_economicas/2024_11/Abate_THUMB_LiciaRubistein.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41830-ibge-tem-cinco-novos-superintendentes-estaduais-selecionados-por-meio-de-processo-seletivo-interno;IBGE tem cinco novos superintendentes estaduais selecionados por meio de processo seletivo interno;Superintendências estaduais;11/11/2024;As Superintendências Estaduais (SES) do Instituto Brasileiro de Geografia e Estatística – IBGE nos estados de Amazonas, Minas Gerais, Rio Grande...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/IBGE-Sede_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41794-ja-esta-disponivel-a-agenda-de-programacoes-do-ibge-para-esta-semana;Já está disponível a Agenda de programações do IBGE para esta semana;Agenda IBGE;11/11/2024;Com reuniões internas e externas, divulgações, eventos e compromissos de diversas áreas, o Instituto Brasileiro de Geografia e Estatística (IBGE)...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_01/Agenda-IBGE_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41806-censo-2022-na-mare-rj-ibge-divulga-dados-das-favelas-e-comunidades-urbanas;Censo 2022: Na Maré (RJ), IBGE divulga dados das Favelas e Comunidades Urbanas;Censo 2022;08/11/2024;O Instituto Brasileiro de Geografia e Estatística (IBGE) divulgou nesta sexta-feira, 8, os dados referentes ao “Censo Demográfico 2022: Favelas e...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/CensoFavela_THUMB.jpg
https://agenciadenoticias.ibge.gov.br/agencia-noticias/2012-agencia-de-noticias/noticias/41797-censo-2022-brasil-tinha-16-4-milhoes-de-pessoas-morando-em-favelas-e-comunidades-urbanas;Censo 2022: Brasil tinha 16,4 milhões de pessoas morando em Favelas e Comunidades Urbanas;Censo 2022;08/11/2024;O Censo Demográfico 2022 encontrou 12.348 Favelas e Comunidades Urbanas no Brasil, onde viviam 16.390.790 pessoas, o que equivalia a 8,1% da população...;;https://agenciadenoticias.ibge.gov.br/images/agenciadenoticias/ibge/2024_11/Censo-Favelas_THUMB_Acervo.jpg
